rsi,cycle,band,atr,obv,accdist,label
60.92,-0.0477,142.2696,0.0778,1929858,1486910.2,false
47.18,-0.0461,470.8058,0.1974,29683,-79629.44,false
48.27,-0.0447,470.9463,0.1928,-13451,-92686.51,false
50.54,-0.0019,142.5039,0.0818,2965896,712867.94,false
50.54,-0.0426,142.4999,0.0821,2884904,734488.7,false
45.55,-0.0038,142.487,0.0871,2929764,623401.3,false
44.15,-0.0366,142.4741,0.0878,2874248,531764.8,false
55.27,-0.116,204.6485,0.1378,773881,647946.4,false
39.8,-0.0518,142.4453,0.0921,2856830,543850.25,true
37.95,0.0092,142.3695,0.0991,2626921,245651.28,true
53.2,0.0493,470.9933,0.1979,-48884,-110787.06,false
48.17,-0.1565,471.0608,0.211,-65995,-112985.6,false
52.51,-0.1203,471.0684,0.2174,-76039,-109645.06,false
48.73,-0.1219,142.2977,0.1333,2697157,518517.88,false
52.31,-0.0845,142.2987,0.1351,2684496,487495.72,false
51.1,-0.0341,204.8984,0.1514,1140954,673104.4,false
53.21,-0.0399,204.8952,0.153,1158210,669686.94,false
48.9,0.0039,471.0738,0.2053,-60932,-75508.47,false
44.19,-0.043,142.2895,0.1362,1962770,450886.56,false
43.36,-0.0462,142.2797,0.1338,1963294,495042.94,false
41.33,-0.0266,142.2703,0.1274,1646732,251836.06,false
40.69,-0.0109,471.0385,0.2142,-49696,-112939.09,false
39.23,-0.0165,142.2566,0.128,1241056,27658.29,false
43.64,-0.0791,471.0312,0.2099,-24377,-89719.89,false
45.14,0.0063,142.2626,0.1302,1571890,240950.3,false
37.74,0.001,142.2334,0.1242,1166361,230045.92,false
39.14,-0.0146,142.2247,0.112,1483715,359638.8,false
48.42,0.0418,470.9869,0.1866,20894,-43311.61,false
35.74,0.0151,142.1772,0.1041,1450452,348460.72,false
62.93,0.0218,205.0496,0.1214,1247476,750384.8,false
42.6,0.0069,142.16,0.1069,1694101,484996.75,false
52.84,-0.0629,205.0447,0.103,1080059,734509,false
42.35,-0.049,471.0552,0.1438,70799,-32741.86,false
38.82,-0.0437,142.2028,0.0898,1414494,450563.84,false
53.69,-0.0627,205.0478,0.1073,1052234,709357.1,false
47.74,-0.0439,471.0534,0.1474,53805,-44154.19,false
44.5,-0.0433,142.2235,0.0859,1052247,83530.91,false
42.35,-0.0107,471.0345,0.1625,25160,-45508.7,false
43.41,-0.0055,142.2303,0.0866,719150,38941.68,false
37.75,-0.0228,142.2067,0.089,378420,-116247.57,false
42.37,-0.0182,142.2008,0.0925,683194,-70530.74,false
46.67,0.0055,205.097,0.1091,564668,475158.62,false
39.49,0.0194,142.1906,0.0848,869528,-134451.81,false
36.79,-0.0161,142.1648,0.0895,538558,-376505.6,false
38.29,-0.0264,142.1466,0.0916,520656,-624292.7,false
41.32,-0.0946,470.9785,0.149,28714,-38537.54,false
31.68,-0.0268,142.0948,0.0988,-334123,-554618.7,false
39.19,-0.0312,205.0642,0.1221,597322,323174.34,false
43.05,-0.0662,470.9622,0.1543,57423,-23843.78,false
34.23,-0.0367,142.0611,0.0956,171851,-99513.3,false
38.21,-0.0358,470.9222,0.1698,36637,-33894.34,false
34.09,-0.0573,470.8597,0.1698,31661,-37389.83,false
41.27,-0.0052,204.9671,0.1235,520391,296644.5,false
34.74,-0.0031,204.895,0.1206,424521,218976.02,false
35.25,-0.0039,470.74,0.1659,23974,-45975.1,false
36,-0.0122,204.8657,0.1184,428560,211469.23,false
34.1,-0.0472,470.682,0.1709,7725,-57550.93,false
30.8,-0.0008,204.7982,0.1215,390844,192077.16,false
34.75,0.0196,470.5989,0.17,15286,-54959.47,false
27.74,-0.0134,204.7095,0.119,-72060,-77273.85,false
33.14,0.0314,470.5239,0.1629,-186,-52368.04,false
38.77,-0.0255,142.0082,0.0943,-1270346,7942.72,false
37.52,0.0288,470.4979,0.1657,14733,-40486.16,false
37.11,-0.0396,142.0043,0.0912,-1258027,213194.8,false
32.86,-0.0448,141.9824,0.0905,-1498315,56250.45,false
30.53,0.0255,204.5991,0.1027,9702,-141473.75,false
31.49,-0.0093,470.387,0.1646,-5915,-56832.66,false
43.96,0.0346,204.5975,0.1056,141728,-31326.18,false
34.46,0.016,470.4012,0.1526,-7964,-40501.18,false
30.74,-0.0242,470.3705,0.1471,-17634,-43732.53,false
44.78,-0.0211,204.6378,0.1158,-13879,-137799.81,false
39.2,0.0126,470.3669,0.1521,-14133,-32483.7,false
36.3,-0.0305,141.9723,0.0971,-1934463,451933.66,false
38.84,0.0115,470.3943,0.1665,-35615,-38738.63,false
33.49,-0.0525,141.9384,0.101,-2458689,208898.66,false
37.72,0.0337,141.8943,0.1081,-2613484,-122417.88,false
34.66,-0.0326,470.3241,0.1633,-43950,-44598.21,false
37.61,-0.0141,141.8473,0.1023,-1871001,319888.1,false
34.12,-0.0107,141.7852,0.1078,-1988026,195281.52,false
46.1,-0.0237,204.7511,0.1344,-1944,31456.5,false
36.88,-0.0748,141.7269,0.1232,-1275765,430339.75,false
48.93,-0.053,204.7974,0.1341,56447,83506.66,false
47.24,-0.112,470.2712,0.1586,-57128,-12143.44,false
42.38,-0.0486,141.7211,0.1203,-1127092,599212.25,false
44.44,0.0167,204.8178,0.1746,6858,-5779.24,false
44.82,0.0697,470.2358,0.2293,-72256,-9819.85,false
39.11,-0.1234,204.7547,0.1957,-267888,-113027.76,false
35.22,-0.1989,204.6473,0.208,-518256,-155690.95,false
31.8,-0.1678,204.5189,0.2149,-728016,-298971.06,false
41.76,-0.107,470.201,0.3075,-136056,-40560.42,false
32.04,-0.1041,204.419,0.219,-400760,-348802.4,false
29.41,-0.0321,204.3066,0.2233,-744558,-594789.3,false
24.01,-0.0451,204.1252,0.2412,-1528675,-1298030.1,false
41,-0.0013,470.1792,0.3401,-422870,-198507.19,false
41.03,-0.0461,141.6796,0.1494,-2499851,-740161.06,false
0,0,0,0,0,0,false
0,-387.486,0,0,0,0,false
0,-118.6973,0,0,0,0,false
0,-79.3037,0,0,0,0,true
0,-152.9588,0,0,0,0,false
0,-50.0884,0,0,0,0,false
0,-114.7187,0,0,0,0,false
0,-37.1905,0,0,0,0,true
0,-85.0278,0,0,0,0,false
0,-62.4346,0,0,0,0,true
66.54,-14.2249,0,0.3635,0,0,true
66.36,-10.2733,0,0.3521,0,0,true
32.83,-23.4607,0,0.5023,0,0,true
32.83,-16.8016,0,0.4545,0,0,true
65.72,-0.4544,204.4214,0.2612,0,0,true
65.57,-0.2656,204.4319,0.2504,0,0,true
34.21,-0.6047,468.7108,0.3748,0,0,true
40.92,-0.2026,143.0879,0.2534,0,0,false
40.81,-0.1435,143.1593,0.237,0,0,false
65.17,-0.115,204.4441,0.2382,0,0,true
41.51,-0.0735,143.1983,0.2227,0,0,false
40.86,-0.0249,143.2469,0.2092,0,0,true
40.91,-0.0633,143.2915,0.215,0,0,true
64.93,-0.0357,204.7306,0.2204,0,0,true
39.94,-0.2047,469.2924,0.3345,0,0,false
64.86,-0.2041,204.518,0.228,0,0,false
39.03,-0.3562,469.3153,0.3243,0,0,false
64.73,-0.1804,204.5546,0.2355,0,0,false
38.32,-0.3519,469.3721,0.3197,0,0,false
38.59,-0.2006,469.5122,0.3116,0,0,false
44.31,-0.0969,143.3337,0.1811,0,0,true
64.29,-0.0634,204.6724,0.2356,0,0,false
44.31,-0.1022,143.3519,0.1726,0,0,true
59.32,-0.0798,204.7871,0.2232,0,0,false
60.22,-0.0788,204.8231,0.2249,0,0,false
57.69,-0.005,204.8998,0.1955,0,0,false
57.48,-0.0031,204.9144,0.1872,0,0,false
42.51,-0.0585,470.0008,0.268,9077,6669.28,false
43.06,-0.1283,469.9893,0.2716,17021,-41080.09,false
52.11,-0.1095,205.1337,0.1745,15687,146889.94,false
52.91,-0.1341,205.1229,0.1673,59129,140619.62,false
46.52,0.0042,470.2039,0.3233,-39612,-2916.69,false
44.34,-0.0642,470.3513,0.2867,105441,80324.68,false
52.21,-0.1108,144.1047,0.1806,2929852,1486301.5,false
48.79,-0.0941,205.1581,0.1743,576633,448283.4,false
46.28,-0.0614,470.3908,0.269,165733,114750.29,false
47.52,-0.1322,144.1601,0.1856,2765619,1419116.8,false
45.17,-0.126,205.1302,0.1577,653642,485321.16,false
46.66,-0.0073,470.3956,0.2355,196528,136248.25,false
47.56,-0.1138,144.2173,0.175,2598444,988895.75,false
47.18,-0.0974,205.1129,0.1534,620793,490468,false
43.29,0.0002,470.3788,0.2326,212281,122136.66,false
43.61,0.0171,205.06,0.1516,410969,362206.28,false
39.25,-0.0426,470.3292,0.2466,153155,73679.47,false
40.96,-0.0281,205.0047,0.1566,411766,409976.56,false
40.08,-0.1025,470.2843,0.2455,143968,79818.89,false
38.56,-0.0099,204.9103,0.1673,228042,138536.02,false
37.48,-0.0156,204.8561,0.1685,264125,188647.06,false
33.08,-0.0341,204.7663,0.1642,284249,147614.61,false
34.51,-0.0136,469.9828,0.2225,69448,25905.7,true
32.29,-0.0438,204.6844,0.1585,307211,167024.8,false
44.04,-0.0575,144.4227,0.1718,2137496,37288.09,false
29.74,-0.0328,204.5888,0.1585,353667,162744.42,false
37.47,-0.0912,144.3348,0.1847,1899703,-32692.61,false
31.49,-0.0043,204.5134,0.1549,359039,192145.16,false
37.19,-0.1077,144.2625,0.1875,906713,654174.1,false
31.49,0.0366,204.4487,0.1514,417349,197332.28,false
47.8,-0.0541,204.5588,0.1463,99862,-108442.27,false
41.6,-0.0197,204.5686,0.1527,-378980,-386171.12,false
44.66,-0.099,469.7644,0.1873,-5476,-5188.8,true
44.85,0.0101,144.1213,0.1743,1324571,560554.94,false
39.35,-0.1608,469.761,0.195,-40406,-19773.25,true
45.06,-0.0617,144.122,0.171,1211505,305844.06,false
44.1,-0.0527,204.5752,0.1495,-23630,-283404.2,false
39.25,-0.1041,144.0917,0.1703,1271093,280390.1,false
42.63,-0.0869,469.7495,0.1918,1438,7002.03,true
38.08,-0.1025,144.0635,0.1606,1009391,285878.44,false
32.79,-0.1017,143.9851,0.1692,844568,28725.07,false
31.06,-0.0996,143.8982,0.1706,765831,-271770.8,false
45.78,0.0139,204.6576,0.1436,102003,-236672.11,false
27.78,-0.0857,143.7816,0.172,186701,-497337.28,false
44.91,-0.0069,204.6571,0.1427,176411,-134152.6,false
50.57,0.0494,469.7692,0.1889,1435,-21113.75,false
32.74,0.0573,143.5644,0.1831,420300,-439063.5,false
42.86,0.0453,469.7488,0.194,-17947,-36370.09,true
28.62,-0.0008,143.374,0.1956,-376659,-167760.84,false
26.22,-0.0109,143.2803,0.1982,-1171165,-490333.5,false
23.88,-0.0244,143.1677,0.1929,-1972368,-618425.3,false
38.33,-0.0529,204.6047,0.1302,188219,-191309.2,false
22.53,-0.0426,143.0572,0.1779,-2647518,-914964.3,false
37.54,-0.0849,204.5668,0.1259,98992,-247767.95,false
37.13,-0.0549,204.5319,0.1209,197,-228488.81,false
23.23,0.0356,142.9084,0.1746,-1637942,-1159168.4,false
36.7,-0.0121,204.5011,0.119,-126600,-278531.66,false
37.87,0.0144,204.4829,0.1133,-8986,-213245.88,false
46.82,-0.0181,469.8152,0.1824,-50869,-49284.12,true
32.11,0.0072,204.4386,0.1176,-164474,-260170.73,false
43.69,-0.0699,469.814,0.1892,-22130,-47714.02,true
32.56,0.0496,142.8837,0.1993,-3141368,-942103,false
38.79,-0.0055,204.4147,0.1193,-49413,-168780.28,false
42.46,-0.0886,469.7958,0.1885,-23785,-31778.38,true
32,-0.023,142.8747,0.2,-4324455,-1241389.8,false
26.09,-0.0604,142.83,0.2129,-6228210,-2807951.5,false
25.8,-0.0753,142.7329,0.215,-6090296,-3162100.2,true
25.64,-0.0631,142.6591,0.2096,-6019023,-3407198,true
39.01,-0.0415,204.3423,0.1193,-258777,-204220.8,false
34.81,-0.0363,204.3171,0.119,-370285,-191568.23,false
37.66,-0.0318,204.3029,0.1176,-377758,-224786.16,false
36.03,-0.0101,204.2846,0.1229,-467538,-243605.44,false
32.47,-0.1399,142.5578,0.256,-7547881,-2957225,true
30.84,-0.1291,142.4819,0.2574,-7500232,-2671036.8,true
34.92,0.0482,142.3278,0.2418,-7165267,-2111706.5,true
35.14,-0.0283,204.3013,0.1118,-288894,-201487.1,false
53.2,-0.06,469.9898,0.2523,8684,-12614.09,false
47.86,-0.0072,142.3476,0.1805,-4038715,-1471339.6,false
47.71,-0.0303,204.3172,0.0989,64686,124854.54,false
47.08,-0.071,470.2484,0.1903,33077,9618.33,true
50.5,-0.0876,470.2655,0.1753,35493,14211.77,true
46.11,-0.0345,470.3098,0.1763,42731,13182.12,true
49.63,-0.0143,142.4798,0.1715,-5223359,-1105626.2,false
41.99,-0.0154,470.3236,0.1644,33809,9332.41,true
46.96,-0.1147,204.2339,0.1421,-195382,64427.45,false
43.09,-0.023,470.285,0.1644,36387,17544.41,true
41.37,-0.1406,204.2515,0.1456,-201372,25213.23,false
37.28,-0.0309,470.203,0.1694,16779,8692.68,true
36.27,-0.1417,204.2291,0.1543,-213998,33559.37,false
39.17,-0.0406,470.1459,0.175,10437,-927.88,true
39.01,-0.1716,142.5163,0.1703,-7728102,-2453579.2,false
33.24,-0.1197,204.1833,0.16,-333766,-58201.37,false
34.88,-0.1824,142.4459,0.1814,-8344651,-2484971.5,false
31.06,-0.081,204.1309,0.1564,-454413,-139308.12,false
31.12,-0.1608,142.32,0.1832,-8546519,-2759987.8,false
31.75,-0.027,204.0822,0.1589,-391625,-171529.33,false
31.89,0.0589,203.985,0.1578,-350695,-71590.73,false
23.41,0.0158,203.8763,0.1626,-586425,-190249.19,true
33.21,0.0266,141.9995,0.1987,-8090190,-1455725.8,true
56.24,-0.1264,469.9561,0.1743,51125,23206.51,true
55.58,-0.0484,469.9785,0.1642,50191,19381.36,true
53,-0.0355,469.9938,0.1632,47696,20540.95,true
49.68,-0.0475,470.0244,0.1548,32575,11306.05,true
41.98,-0.04,203.8133,0.1553,-247319,-87599.3,true
42.53,-0.0307,142.0527,0.1555,-4906383,-37778.63,true
50.16,-0.0255,470.1238,0.1477,52473,23110.08,true
43.09,-0.0602,142.0801,0.1526,-5122749,391251.5,true
39.13,-0.0492,203.8302,0.1356,-206373,-94247.48,true
40.76,-0.0561,142.0884,0.1526,-5859286,107281.17,true
39.48,-0.0419,203.8213,0.1327,-85176,-109004.09,true
48.06,-0.0961,142.189,0.1247,-2324503,1156126,true
46.81,-0.097,142.1906,0.1251,-1534589,1220033.4,true
58.56,-0.1617,470.2222,0.2189,149821,120946.34,true
49.63,-0.0486,142.2006,0.1265,-810283,1668860.9,true
68.66,-0.0695,470.2499,0.2524,150325,130047.4,false
62.95,-0.0723,470.9233,0.2566,180472,163985.45,false
60.62,-0.0437,204.317,0.1124,80578,-96515.84,false
54.91,-0.0613,142.4011,0.1054,-1152010,1747664.6,false
58.65,-0.1166,471.5495,0.2469,152584,165088.52,false
55.25,-0.0452,142.4012,0.1011,-1484426,1263001.6,false
51.65,-0.1169,471.538,0.2247,147816,160092.12,false
57.08,-0.0095,142.4009,0.0979,-1444570,1308137.4,false
54.54,-0.0296,204.5398,0.1011,-28171,-273580.28,true
53.88,0.0064,471.599,0.2215,159844,166491.81,false
59.02,-0.0158,204.5838,0.1046,-36920,-309641.06,false
47.06,0.0232,471.7052,0.2002,142250,158658.4,true
54.83,0.0123,471.6629,0.1877,175309,171047.27,false
59.51,0.0009,142.536,0.097,-1439016,771597.94,false
41.42,-0.1348,204.4416,0.215,336024,-240213.77,false
31.99,-0.2683,204.2664,0.2614,441828,-243870.8,false
20.87,-0.4003,203.8037,0.3264,-84963,-674769.8,false
17.54,-0.576,203.333,0.3832,-748228,-736542,false
52.7,-0.0276,142.6136,0.1036,985758,2029394.4,false
14.47,-0.5227,202.7987,0.4468,-1279328,-1136639.9,false
12.66,-0.3767,202.2557,0.4954,-1905118,-1310271.4,false
10.37,-0.0184,201.2583,0.5832,-2907672,-1708168.5,false
8.95,-0.0422,200.6779,0.6149,-3467741,-2080247.1,true
43.57,-0.1738,471.6557,0.2066,96226,142765.38,false
8.86,-0.0316,200.1847,0.6302,-3703366,-2198821.2,true
43.28,-0.2226,471.6497,0.2076,104840,151295.4,false
46.91,-0.0921,142.6118,0.1119,1335978,1968237.2,false
41.93,-0.0201,142.5794,0.11,879992,1798294.5,true
27.99,-0.2104,199.0058,0.7267,-2728458,-1297384.2,false
29.16,0.1355,199.545,0.5548,-3543344,-1577778.2,true
35.29,0.0515,199.713,0.576,-3103169,-1477260.2,true
45.33,-0.0629,142.5652,0.1307,164367,1202638.6,false
39.46,-0.0267,142.5309,0.1246,-663383,893844.75,false
41.81,0.0282,142.4683,0.0895,-112262,1009721.25,false
37.62,-0.02,142.4479,0.0895,-48426,852207.4,false
37.9,0,142.4302,0.0931,-755357,538416.3,false
49.24,-0.087,472.3289,0.1386,256,6681.85,false
36.18,-0.0578,142.4077,0.0902,-1093198,340446.78,false
32.88,-0.048,142.367,0.0963,-1673969,21757.27,false
29.26,-0.0592,142.3008,0.0995,-2296276,-256645.8,false
29.89,-0.0046,142.2116,0.105,-1931015,-341334.25,false
25,-0.0117,142.1294,0.1156,-2303864,-517038.78,true
25.18,-0.0355,142.062,0.1152,-1754391,-284726.9,true
50.5,-0.0248,472.5258,0.1315,14849,-4625.7,false
43.25,-0.0317,142.0241,0.1316,-1161508,548882.44,true
53.44,-0.083,201.6053,0.2726,-3189852,-306098.97,false
49.93,-0.124,201.6018,0.2565,-3597209,-455908.12,false
46.99,-0.0453,472.5024,0.1274,22658,735.61,false
50.48,-0.1237,201.6155,0.2658,-3260971,-312142.47,false
46.99,-0.0555,472.4895,0.1267,-10461,-15970.93,false
43,-0.0128,472.4571,0.1339,-12862,-13835.32,false
39.45,-0.1025,201.8605,0.2419,-3571332,-600798.1,false
40.36,-0.1559,201.7974,0.2377,-3258608,-468358.28,false
43.98,0.0031,472.3999,0.1186,-22759,-20732.34,false
50.3,-0.0377,142.1609,0.1044,-552111,382409.16,true
41.35,0.0071,201.5611,0.205,166326,1087293,false
43.38,-0.0385,201.5307,0.1971,743627,1420740.8,false
42.99,0.0062,201.4896,0.1875,55647,664314.06,false
57.12,0.0082,472.4031,0.0963,12006,-38705.64,false
38.02,-0.1359,201.5449,0.2182,515718,837833.2,false
37.1,-0.2792,201.4882,0.2321,4857,675551.1,false
36.26,-0.2059,201.4251,0.2534,12151,910938.25,false
34.58,-0.081,201.3431,0.2634,-673587,902922,false
64.58,-0.0537,472.3111,0.1323,-42839,-46647.45,false
30.64,-0.0514,201.2197,0.2798,-1150648,529880.6,false
63.56,-0.0497,472.3417,0.1305,-49228,-36777.08,false
28.06,-0.0743,201.0766,0.292,-926479,725832.06,false
55.67,-0.0496,472.3997,0.135,-58637,-33449,false
49.71,-0.0332,142.5078,0.0891,1426135,1032082.7,false
34.17,-0.0426,200.6857,0.3202,-1010478,294766,true
45.18,-0.024,472.5364,0.1229,-77333,-33983.4,false
43.04,-0.0507,142.5595,0.0964,1290671,866751.6,true
33.09,-0.0289,200.6083,0.3127,-1500166,-21303.62,true
32.13,-0.0079,200.5342,0.3056,-1874529,-241756.02,true
35.14,0.0686,200.4604,0.2359,-1184288,-720125.56,true
30.63,-0.005,200.6309,0.1733,-754501,-574328.06,true
38.55,-0.0251,200.6451,0.1758,-460291,-443212.06,true
57.67,-0.0439,142.5621,0.0937,2843825,1777432.9,false
57.11,-0.0206,142.5961,0.0848,2860786,1331604.9,false
48.83,-0.025,142.6356,0.0848,2577962,1088480,false
53.66,-0.0242,142.6844,0.0864,2644911,1112940,false
51.34,-0.0947,200.6077,0.221,-1007820,-557602.44,false
46.69,-0.0547,200.8331,0.1906,-1282576,-539502.8,false
49.23,-0.0623,473.0389,0.1014,-7572,27116.94,false
51.71,-0.0295,201.0212,0.1803,-988605,-308497.38,false
39.67,-0.12,201.1615,0.1585,-1181626,-205459.83,true
41.11,-0.0996,201.1139,0.1544,-1043266,-158024.69,true
42.72,-0.0474,142.7817,0.0925,1448342,906109.56,false
38.8,-0.042,201.0565,0.1483,-989600,-135971.7,true
37.59,0.0221,200.9765,0.152,-1106283,-179870.39,true
40.56,0.0098,200.942,0.1577,-848635,9984.99,true
36.61,0.0169,200.8513,0.1558,-1242704,-51568.56,true
55.42,-0.0331,473.0695,0.113,24645,45479.01,false
39.84,0.0066,200.8218,0.1551,-1235123,-90481,true
43.12,-0.0311,142.7574,0.0975,1154352,856924.1,false
41.8,-0.0306,142.7386,0.0986,1124318,851452.75,false
37.2,-0.0365,142.7025,0.0993,706855,617238.75,false
51.39,-0.0237,473.1256,0.1212,49679,36494.79,false
42.24,-0.0595,473.1066,0.1291,3365,81.85,false
44.56,-0.0714,473.0955,0.1327,34116,5074.82,false
41.81,-0.0231,142.645,0.0952,588616,549578.4,false
42.08,-0.011,473.0809,0.1312,21887,-8118.14,false
39.01,-0.0058,142.6294,0.0941,-77408,432903.1,false
38.3,-0.008,142.6154,0.0891,-132405,557719.7,false
31.73,-0.0171,142.5592,0.0906,-149839,324413.16,false
41.5,-0.0545,473.0467,0.1459,50979,-33349.08,false
30.74,-0.0683,142.5329,0.0845,-262591,336753.03,false
46.52,-0.0374,200.888,0.1902,504175,490573.44,true
35.06,-0.161,472.9831,0.1499,23088,-50821.53,false
29.96,-0.0555,142.4963,0.085,-658908,445919.9,false
42.65,-0.0903,200.9103,0.1845,549584,440901.1,true
33.73,-0.173,472.9146,0.1495,7184,-55594.15,false
43.38,-0.0921,200.9223,0.1836,533831,527089.94,true
32.25,-0.101,472.8469,0.1588,-14487,-66729.15,false
31.51,-0.0208,142.3792,0.1025,-1449398,-349603.22,true
40.84,-0.0122,200.931,0.1658,124393,385481.62,true
30.67,0.0006,472.6536,0.1692,-80801,-95185.04,false
28.34,-0.0497,142.3268,0.1071,-2102620,-502318.94,true
29,-0.0208,472.5937,0.1663,-89937,-94809.59,false
27.45,-0.0134,142.2396,0.1167,-2500647,-752644.1,true
33.96,-0.0019,142.2146,0.1159,-1856650,-287403.62,true
37.59,-0.0446,472.5302,0.2768,-192040,-78081.92,false
58.95,-0.1535,200.6612,0.2472,634068,78594.59,false
48.82,-0.1969,200.6729,0.26,-770384,-724431.56,false
0,0,0,0,0,0,true
0,0,0,0,0,0,false
0,0,0,0,0,0,false
0,0,0,0,0,0,false
0,0,0,0,0,0,false
0,-436.7963,0,0,0,0,false
0,-131.9883,0,0,0,0,true
0,-110.9086,0,0,0,0,false
0,-85.3892,0,0,0,0,false
0,-26.9504,0,0,0,0,true
0,-62.7881,0,0,0,0,false
0,-18.9916,0,0,0,0,false
52.7,-19.6228,0,0.5428,0,0,false
31.22,-45.6921,0,0.5355,0,0,false
35.39,-13.8801,0,0.3676,0,0,false
30.36,-33.1073,0,0.5852,0,0,false
35.26,-10.0844,0,0.3426,0,0,true
30.68,-24.0203,0,0.6652,0,0,false
52.37,-5.0747,0,0.4043,0,0,true
35.8,-1.2769,141.9566,0.2867,0,0,true
32.67,-3.1111,469.1564,0.9184,0,0,false
53.68,-0.4915,201.2401,0.3405,0,0,false
52.5,-0.3967,201.2629,0.3384,0,0,true
52.57,-0.3279,201.2657,0.3198,0,0,true
37.7,-0.0865,142.1637,0.2599,0,0,true
38.72,-0.0002,142.2418,0.2368,0,0,true
34.22,-0.0932,469.2535,0.4312,0,0,false
35.09,-0.027,469.2938,0.4315,0,0,false
40.44,-0.0138,142.297,0.2318,0,0,true
52.92,-0.2119,202.2111,0.3049,0,0,true
51.91,-0.1789,202.5361,0.2796,0,0,true
51.72,-0.1406,202.5408,0.2739,0,0,true
37.98,0.0161,469.7186,0.3762,0,0,false
49.52,-0.0948,202.5091,0.2711,0,0,true
35.34,-0.1826,469.5838,0.3648,0,0,false
49.97,-0.0159,202.4729,0.2418,0,0,true
36.7,-0.1981,469.5153,0.342,0,0,false
36.14,-0.097,469.4373,0.3502,0,0,false
43.28,-0.0286,142.585,0.1694,0,0,false
42.43,-0.0666,142.6126,0.1691,0,0,false
43.52,-0.0407,142.719,0.1792,288846,1866330.9,false
38.71,-0.0979,469.3296,0.3079,-29412,21302.61,false
37.2,-0.0851,469.2468,0.2927,-22039,24837.23,false
37.16,-0.0572,469.2517,0.2642,-70638,25530.43,false
34.78,-0.0508,469.1781,0.2792,-134654,-15699.2,false
39.81,-0.0494,142.6943,0.1821,371197,732087.5,false
52.47,-0.1206,202.5042,0.2192,-295561,-113220.51,true
37.87,-0.0372,469.1424,0.262,-86103,17688.11,false
44.97,-0.079,142.6859,0.1844,186927,606454.94,false
34.92,-0.0577,469.0816,0.2715,-183780,-20793.23,false
35.47,-0.0647,142.5185,0.1939,-1147779,-561998,true
51.64,-0.0485,202.5181,0.2072,-366512,-226596.84,true
37.41,-0.0974,469.039,0.2775,-113786,5317.62,false
38.88,-0.0897,142.4658,0.1903,-378950,-77140.9,true
41.99,-0.0807,469.0939,0.2501,-100817,-7701.47,false
38.6,-0.0314,142.3544,0.1416,196597,642874.6,true
41.98,-0.0542,469.0983,0.2384,-110360,-3858.22,false
40.33,-0.0598,142.3428,0.1459,204858,522068.16,true
40.06,-0.0656,469.0772,0.2273,-109777,-10274.62,false
37.39,-0.0704,469.031,0.2295,-142373,-20599.4,false
70.1,-0.1231,202.686,0.2427,608780,491327.6,false
36.39,-0.0734,468.9952,0.2202,-186253,-31557.2,false
32.29,-0.0752,468.9332,0.2375,-264316,-53876.65,false
40.86,-0.0231,142.3578,0.1457,-182906,-76042.87,true
58.58,-0.0654,202.9283,0.2384,90163,192263.02,false
53.94,-0.1771,203.0674,0.2406,-145425,56931.95,false
49.31,-0.2075,203.1524,0.242,-154434,85389.94,false
46.47,-0.0461,203.2903,0.2412,-233957,64252.57,false
47.88,-0.0339,203.289,0.2465,-275118,-45193.67,false
40.75,0.0092,203.2727,0.2333,-4671,102442.4,false
35.84,-0.0989,468.725,0.2551,-230069,-54660.24,false
41.46,-0.0253,203.1437,0.229,266209,214619.05,false
32.77,-0.1477,468.605,0.2501,-269234,-95024.37,false
46.77,-0.1068,142.2894,0.153,-1147806,-474330.78,true
39.87,-0.1241,468.5942,0.2726,-191629,-63963.53,false
38.15,-0.158,468.4945,0.2663,-209737,-77614.54,false
52.96,-0.0707,142.5915,0.1408,-928112,65331.53,false
35.69,-0.082,468.4175,0.2477,-208888,-66089.4,false
49.48,-0.0613,142.6261,0.1373,-859349,2584.93,false
38.16,-0.033,468.3669,0.2559,-218492,-68528.29,false
53.64,-0.0434,142.6415,0.1342,-863101,-12624.02,false
49.47,0.0306,142.6372,0.1389,-343162,-30280.68,false
47.73,-0.0306,142.6283,0.1389,-177796,-65590.39,false
43.58,-0.0952,203.126,0.1809,205678,349140.56,false
41.9,-0.1097,203.1276,0.1812,99850,284183.38,false
43.78,-0.0312,142.6121,0.1299,-351950,-276816.44,false
35.6,-0.1088,203.0963,0.1748,-68671,155920.34,false
39.31,-0.0522,142.5825,0.1339,-412021,-290281.2,false
32.7,-0.1224,203.0318,0.1819,-104387,135105.33,false
32.34,-0.3805,468.1933,0.3158,-258645,-85139.42,false
36.55,-0.074,142.5522,0.1332,-1014968,-503133.25,false
25.8,-0.1505,202.8758,0.2076,-162271,152831.45,false
30.43,-0.4734,467.9865,0.3537,-280054,-73349.02,false
30.28,-0.0902,142.4388,0.1497,-1981202,-442265.06,false
28.58,-0.1402,202.7689,0.2211,-106838,230144.55,false
29.5,-0.3136,467.7934,0.3964,-318766,-15350.42,true
21.32,-0.1782,142.172,0.1947,-3228586,-813454.25,true
51.04,-0.1184,467.3948,0.1892,-357824,-76025.23,true
50.71,-0.1214,467.4406,0.1794,-353408,-70313.97,true
49.16,-0.028,467.606,0.1755,-361217,-91270.51,true
46.81,-0.0521,202.5129,0.1056,-1174473,-357006.12,false
40.45,-0.0871,202.5548,0.1093,-1049934,-471842.47,false
